2010-12-08;1090.05
2010-12-09;1090.49
2010-12-10;1090.92
2010-12-13;1091.36
2010-12-14;1091.8
2010-12-15;1092.24
2010-12-16;1092.68
2010-12-17;1093.11
2010-12-20;1093.55
2010-12-21;1093.99
2010-12-22;1094.43
2010-12-23;1094.87
2010-12-24;1095.31
2010-12-27;1095.75
2010-12-28;1096.19
2010-12-29;1096.63
2010-12-30;1097.07
2010-12-31;1097.51
2011-01-03;1097.95
2011-01-04;1098.39
2011-01-05;1098.83
2011-01-06;1099.27
2011-01-07;1099.71
2011-01-10;1100.16
2011-01-11;1100.6
2011-01-12;1101.04
2011-01-13;1101.48
2011-01-14;1101.92
2011-01-17;1102.36
2011-01-18;1102.81
2011-01-19;1103.25
2011-01-20;1103.71
2011-01-21;1104.17
2011-01-24;1104.64
2011-01-25;1105.1
2011-01-26;1105.56
2011-01-27;1106.03
2011-01-28;1106.49
2011-01-31;1106.95
2011-02-01;1107.42
2011-02-02;1107.88
2011-02-03;1108.35
2011-02-04;1108.81
2011-02-07;1109.28
2011-02-08;1109.74
2011-02-09;1110.21
2011-02-10;1110.67
2011-02-11;1111.14
2011-02-14;1111.61
2011-02-15;1112.07
2011-02-16;1112.54
2011-02-17;1113.0
2011-02-18;1113.47
2011-02-21;1113.94
2011-02-22;1114.41
2011-02-23;1114.88
2011-02-24;1115.34
2011-02-25;1115.81
2011-02-28;1116.28
2011-03-01;1116.75
2011-03-02;1117.22
2011-03-03;1117.71
2011-03-04;1118.19
2011-03-09;1118.68
2011-03-10;1119.17
2011-03-11;1119.66
2011-03-14;1120.15
2011-03-15;1120.64
2011-03-16;1121.13
2011-03-17;1121.62
2011-03-18;1122.11
2011-03-21;1122.6
2011-03-22;1123.09
2011-03-23;1123.58
2011-03-24;1124.08
2011-03-25;1124.57
2011-03-28;1125.06
2011-03-29;1125.55
2011-03-30;1126.04
2011-03-31;1126.54
2011-04-01;1127.03
2011-04-04;1127.52
2011-04-05;1128.02
2011-04-06;1128.51
2011-04-07;1129.0
2011-04-08;1129.5
2011-04-11;1129.99
2011-04-12;1130.48
2011-04-13;1130.98
2011-04-14;1131.47
2011-04-15;1131.97
2011-04-18;1132.47
2011-04-19;1132.96
2011-04-20;1133.46
2011-04-25;1133.96
2011-04-26;1134.47
2011-04-27;1134.97
2011-04-28;1135.48
2011-04-29;1135.99
2011-05-02;1136.49
2011-05-03;1137.0
2011-05-04;1137.51
2011-05-05;1138.02
2011-05-06;1138.52
2011-05-09;1139.03
2011-05-10;1139.54
2011-05-11;1140.05
2011-05-12;1140.55
2011-05-13;1141.06
2011-05-16;1141.57
2011-05-17;1142.08
2011-05-18;1142.59
2011-05-19;1143.1
2011-05-20;1143.61
2011-05-23;1144.12
2011-05-24;1144.63
2011-05-25;1145.14
2011-05-26;1145.65
2011-05-27;1146.16
2011-05-30;1146.67
2011-05-31;1147.18
2011-06-01;1147.69
2011-06-02;1148.2
2011-06-03;1148.72
2011-06-06;1149.23
2011-06-07;1149.74
2011-06-08;1150.25
2011-06-09;1150.77
2011-06-10;1151.29
2011-06-13;1151.82
2011-06-14;1152.34
2011-06-15;1152.86
2011-06-16;1153.38
2011-06-17;1153.91
2011-06-20;1154.43
2011-06-21;1154.96
2011-06-22;1155.48
2011-06-24;1156.01
2011-06-27;1156.53
2011-06-28;1157.06
2011-06-29;1157.58
2011-06-30;1158.11
2011-07-01;1158.64
2011-07-04;1159.16
2011-07-05;1159.69
2011-07-06;1160.22
2011-07-07;1160.75
2011-07-08;1161.27
2011-07-11;1161.8
2011-07-12;1162.33
2011-07-13;1162.86
2011-07-14;1163.39
2011-07-15;1163.92
2011-07-18;1164.45
2011-07-19;1164.98
2011-07-20;1165.51
2011-07-21;1166.05
2011-07-22;1166.59
2011-07-25;1167.13
2011-07-26;1167.68
2011-07-27;1168.22
2011-07-28;1168.76
2011-07-29;1169.3
2011-08-01;1169.85
2011-08-02;1170.39
2011-08-03;1170.93
2011-08-04;1171.47
2011-08-05;1172.02
2011-08-08;1172.56
2011-08-09;1173.11
2011-08-10;1173.65
2011-08-11;1174.19
2011-08-12;1174.74
2011-08-15;1175.28
2011-08-16;1175.83
2011-08-17;1176.38
2011-08-18;1176.92
2011-08-19;1177.47
2011-08-22;1178.01
2011-08-23;1178.56
2011-08-24;1179.11
2011-08-25;1179.65
2011-08-26;1180.2
2011-08-29;1180.75
2011-08-30;1181.29
2011-08-31;1181.84
2011-09-01;1182.37
2011-09-02;1182.89
2011-09-05;1183.42
2011-09-06;1183.95
2011-09-08;1184.48
2011-09-09;1185.0
2011-09-12;1185.53
2011-09-13;1186.06
2011-09-14;1186.59
2011-09-15;1187.12
2011-09-16;1187.65
2011-09-19;1188.18
2011-09-20;1188.7
2011-09-21;1189.23
2011-09-22;1189.76
2011-09-23;1190.29
2011-09-26;1190.82
2011-09-27;1191.36
2011-09-28;1191.89
2011-09-29;1192.42
2011-09-30;1192.95
2011-10-03;1193.48
2011-10-04;1194.01
2011-10-05;1194.54
2011-10-06;1195.08
2011-10-07;1195.61
2011-10-10;1196.14
2011-10-11;1196.67
2011-10-13;1197.21
2011-10-14;1197.74
2011-10-17;1198.27
2011-10-18;1198.81
2011-10-19;1199.34
2011-10-20;1199.85
2011-10-21;1200.37
2011-10-24;1200.88
2011-10-25;1201.4
2011-10-26;1201.91
2011-10-27;1202.43
2011-10-28;1202.94
2011-10-31;1203.46
2011-11-01;1203.97
2011-11-03;1204.49
2011-11-04;1205.0
2011-11-07;1205.52
2011-11-08;1206.04
2011-11-09;1206.55
2011-11-10;1207.07
2011-11-11;1207.58
2011-11-14;1208.1
2011-11-16;1208.61
2011-11-17;1209.13
2011-11-18;1209.65
2011-11-21;1210.16
2011-11-22;1210.68
2011-11-23;1211.2
2011-11-24;1211.72
2011-11-25;1212.24
2011-11-28;1212.75
2011-11-29;1213.27
2011-11-30;1213.79
2011-12-01;1214.29
2011-12-02;1214.78
2011-12-05;1215.28
2011-12-06;1215.78
2011-12-07;1216.28
2011-12-08;1216.77
2011-12-09;1217.27
